timestamp,open,high,low,close,volume
2023-01-11,1877.17,1886.46,1867.34,1876.9,3598
2023-01-12,1876.87,1901.41,1875.82,1897.99,3601
2023-01-13,1897.89,1921.81,1892.3,1920.12,3429
2023-01-15,1922.2,1922.2,1917.1,1917.19,130
2023-01-16,1917.48,1919.26,1911.34,1917.93,1649
2023-01-17,1915.3,1916.51,1903.85,1908.69,3243
2023-01-18,1908.76,1925.67,1896.1,1906.86,3547
2023-01-19,1906.93,1934.97,1901.02,1931.96,3583
2023-01-20,1929.68,1937.15,1920.6,1925.78,2973
2023-01-22,1925.95,1928.99,1923.7,1927.18,133
2023-01-23,1922.22,1932.67,1911.61,1931.28,2482
2023-01-24,1935.7,1939.18,1917.66,1937.01,1829
2023-01-25,1925.9,1948.72,1920.06,1948.31,1568
2023-01-26,1947.56,1948.84,1919.19,1930.33,3487
2023-01-27,1927.44,1934.82,1917.6,1927.72,2965
2023-01-29,1927.2,1928.67,1924.8,1928.65,128
2023-01-30,1925.47,1934.32,1920.73,1922.09,3113
2023-01-31,1921.59,1930.88,1900.77,1927.31,3609
2023-02-01,1928.03,1955.95,1920.84,1953.03,2715
2023-02-02,1952.5,1959.59,1910.7,1914.79,3572
2023-02-03,1915.18,1918.43,1861.5,1865.39,3440
2023-02-05,1870.1,1870.1,1861.2,1865.24,131
2023-02-06,1865.56,1881.18,1863.36,1868.45,3593
2023-02-07,1868.34,1883.76,1865.06,1872.94,3608
2023-02-08,1872.64,1885.88,1869.11,1874.97,3614
2023-02-09,1875.42,1889.77,1858.6,1862.23,3611
2023-02-10,1861.96,1871.68,1852.76,1865.28,3434
2023-02-13,1858.95,1866.15,1850.2,1854.34,2790
2023-02-14,1854.15,1869.19,1843.57,1854.94,3592
2023-02-15,1854.94,1859.98,1830.72,1836.51,3574
2023-02-16,1836.51,1845.12,1827.82,1834.22,3609
2023-02-17,1833.04,1843.46,1819,1842.34,3460
2023-02-19,1846.1,1846.1,1837.9,1838.59,133
2023-02-20,1838.79,1847.34,1836.5,1841.65,3249
2023-02-21,1840.82,1843.66,1829.6,1835.5,3624
2023-02-22,1835.59,1845.59,1823.47,1825.02,3624
2023-02-23,1825.01,1833.41,1817.8,1823.24,3615
2023-02-24,1823.16,1827.65,1809,1810.67,3450
2023-02-26,1817.1,1817.1,1810.72,1811.8,136
2023-02-27,1811.72,1820,1806.69,1817.08,3618
2023-02-28,1817.13,1830.86,1805.73,1825.49,3603
2023-03-01,1825.07,1844.03,1823.01,1836.51,3593
2023-03-02,1836.5,1838.66,1830.02,1837.66,3609
2023-03-03,1838.44,1856.3,1837.1,1855.18,3463
2023-03-05,1858.3,1858.31,1852.16,1852.19,130
2023-03-06,1852.31,1857.96,1844.8,1846.29,3627
2023-03-07,1845.36,1851.36,1812.5,1813.82,3606
2023-03-08,1813.78,1823.95,1809.2,1815.12,3623
2023-03-09,1815.07,1835.09,1811.9,1831.37,3619
2023-03-10,1831.48,1869.82,1827.71,1867.05,3437
2023-03-12,1869.6,1893.75,1866.99,1877.59,259
2023-03-13,1876.65,1914.4,1871.59,1912.13,3571
2023-03-14,1911.76,1913.93,1896.25,1903.02,3582
2023-03-15,1902.45,1937.02,1886.09,1921.03,3571
2023-03-16,1921.46,1932.68,1907.66,1921.3,3609
2023-03-17,1921.34,1988.78,1918.48,1987.46,3289
2023-03-19,1988.78,2009.79,1975.4,1976.55,256
2023-03-20,1976.47,2009.23,1966.12,1976.52,3598
2023-03-21,1977.26,1984.78,1935.51,1942.81,3578
2023-03-22,1943.12,1977.88,1934.65,1969.57,3589
2023-03-23,1969.94,2003.22,1966.58,1991.23,3587
2023-03-24,1991.37,2002.82,1974.7,1978.42,3266
2023-03-26,1981.7,1981.7,1969.54,1975.72,260
2023-03-27,1975.63,1978.3,1944.42,1958.02,3596
2023-03-28,1958.2,1975.09,1948.5,1971.86,3592
2023-03-29,1972.27,1972.73,1958.79,1963.15,3588
2023-03-30,1963.1,1983.9,1955.6,1978.39,3570
2023-03-31,1978.21,1986.75,1966.89,1969.22,3295
2023-04-02,1969.3,1972.95,1957.54,1957.65,255
2023-04-03,1957.54,1990.39,1949.8,1984.77,3593
2023-04-04,1984.6,2024.8,1977.2,2021.6,3635
2023-04-05,2021.48,2031.9,2011.36,2020.23,3609
2023-04-06,2020.34,2020.87,2000.4,2007.56,3301
2023-04-07,2007.05,2007.24,2007.05,2007.24,2
2023-04-09,2020.3,2020.3,1991.22,2005.49,253
2023-04-10,2005.17,2005.71,1981.92,1992.37,3474
2023-04-11,1992.3,2007.13,1988.4,2004.63,3610
2023-04-12,2004.87,2027.23,2001.2,2018.09,3624
2023-04-13,2018.1,2047.65,2015.3,2039.89,3596
2023-04-14,2039.56,2047.27,1992.31,2004.11,3292
2023-04-16,2004.03,2022.75,1998.3,2002.8,255
2023-04-17,2002.62,2014.83,1981.46,1993.9,3618
2023-04-18,1993.87,2011.58,1991.37,2005.48,3612
2023-04-19,2005.74,2007.9,1969.4,1993.6,3612
2023-04-20,1993.63,2012.1,1990.59,2004.97,3638
2023-04-21,2005.27,2005.38,1972.01,1982.91,3315
2023-04-23,2001.9,2001.9,1981.1,1984.59,254
2023-04-24,1984.62,1996.39,1974.76,1995.35,3613
2023-04-25,1994.97,2003.6,1975.91,2000.07,3598
2023-04-26,2000.44,2008.06,1983.51,1991.62,3604
2023-04-27,1991.52,2003.07,1975.03,1986.97,3610
2023-04-28,1987.17,1994.59,1977.07,1989.44,3302
2023-04-30,1989.42,2008.25,1986.2,1986.72,254
2023-05-01,1986.95,2005.35,1977.12,1981.13,3642
2023-05-02,1981.63,2018.94,1978.5,2015.84,3257
2023-05-03,2015.1,2071.32,2008.9,2051.93,3577
2023-05-04,2052.78,2059.39,2030.77,2049.8,3591
2023-05-05,2049.79,2052.75,1999.63,2016.58,3307
2023-05-07,2016.67,2050.25,2014,2015.95,249
2023-05-08,2015.8,2029.18,2015.23,2021.22,3620
2023-05-09,2021,2037.46,2019,2036.27,3634
2023-05-10,2036.57,2048.01,2021.61,2031.36,3610
2023-05-11,2031.21,2039.93,2011.07,2016.24,3627
2023-05-12,2016.37,2022.06,2000.91,2010.86,3315
2023-05-14,2010.6,2026.59,2007.21,2009.72,262
2023-05-15,2009.53,2021.82,2008.63,2014.35,3614
2023-05-16,2014.35,2018.21,1984.7,1989.5,3607
2023-05-17,1988.8,1992.87,1975.2,1982.62,3647
2023-05-18,1982.62,1985.76,1951.8,1958.3,3638
2023-05-19,1958.38,1983.42,1954.03,1977.58,3286
2023-05-21,1980.1,1981.36,1977.51,1980.73,254
2023-05-22,1981.07,1982.32,1969,1969.58,3625
2023-05-23,1969.94,1977.35,1954.4,1975,3607
2023-05-24,1975.19,1984.92,1956.4,1959.9,3623
2023-05-25,1960.03,1964.62,1938.6,1940.37,3610
2023-05-26,1948.96,1951.22,1938.85,1946.07,1045
2023-05-28,1946.6,1946.6,1941.1,1943.85,259
2023-05-29,1944.04,1949.6,1940.26,1941.55,3215
2023-05-30,1941.54,1963.42,1932.11,1958.6,3604
2023-05-31,1958.5,1974.38,1953.6,1966.31,3620
2023-06-01,1966.22,1983,1952.7,1976.87,3617
2023-06-02,1977.15,1983.42,1947.4,1948,3316
2023-06-04,1950.6,1950.6,1946.6,1949.3,265
2023-06-05,1949.27,1963.88,1938.21,1961.24,3615
2023-06-06,1961.4,1966.2,1954.43,1963.2,3616
2023-06-07,1963.29,1969.82,1939,1944.39,3626
2023-06-08,1944.36,1969.81,1942.71,1965.33,3632
2023-06-09,1965.2,1971.94,1956.93,1960.49,3056
2023-06-11,1963.1,1963.1,1957.5,1959.83,258
2023-06-12,1960.09,1966.78,1949.49,1959.86,3617
2023-06-13,1959.98,1969.47,1940.1,1943.93,3614
2023-06-14,1944.19,1959.7,1939.66,1945.16,3610
2023-06-15,1944.8,1960.13,1926.21,1958.25,3613
2023-06-16,1958.23,1967.8,1953.5,1957.5,3308
2023-06-18,1957.45,1961.4,1955.9,1956.94,326
2023-06-19,1957,1958.49,1947.8,1952.32,3236
2023-06-20,1952.39,1956.39,1929,1937.17,3620
2023-06-21,1935.9,1939.08,1920.19,1933.78,3613
2023-06-22,1933.91,1934.15,1912.4,1914.43,3614
2023-06-23,1914.47,1936.57,1910.2,1920.79,3290
2023-06-25,1927.3,1927.3,1920.51,1925.29,260
2023-06-26,1925.22,1933.18,1920.4,1922.37,3616
2023-06-27,1922.57,1930.04,1910.6,1915.42,3464
2023-06-28,1915.26,1916.98,1903.46,1909.64,3606
2023-06-29,1909.47,1913,1893.16,1908.76,3593
2023-06-30,1908.71,1922.61,1900.57,1919.2,3276
2023-07-02,1920.3,1920.3,1917.46,1918.11,271
2023-07-03,1917.7,1930.5,1910.11,1921.17,3599
2023-07-04,1921.07,1930.53,1919.5,1926.23,3225
2023-07-05,1926.34,1934.83,1914.1,1916.69,3025
2023-07-06,1916.75,1927.32,1902.85,1911.58,3128
2023-07-07,1911.5,1934.62,1909.4,1925.53,3288
2023-07-09,1925.43,1927.99,1923.1,1924.82,263
2023-07-10,1924.99,1926.79,1912.72,1924.76,3627
2023-07-11,1924.93,1938.2,1923.9,1933.19,3626
2023-07-12,1933.28,1959.58,1932.9,1957.68,3607
2023-07-13,1957.68,1963.21,1952.92,1959.88,3626
2023-07-14,1960.34,1963.69,1951.1,1955.43,3300
2023-07-16,1957.9,1957.9,1951.2,1953.21,254
2023-07-17,1953.1,1959.66,1945.93,1955.39,3608
2023-07-18,1955.06,1984.1,1954.66,1977.43,3609
2023-07-19,1977.59,1980.79,1970.1,1977.65,3614
2023-07-20,1977.55,1987.32,1965.43,1972.07,3619
2023-07-21,1972.14,1973.68,1958.08,1961.6,3279
2023-07-23,1962.3,1962.76,1960.1,1961.11,256
2023-07-24,1961.19,1967.68,1952.8,1954.37,3599
2023-07-25,1954.29,1966.13,1951.96,1965.29,3610
2023-07-26,1965.37,1977.72,1961.8,1971.98,3603
2023-07-27,1971.97,1981.93,1942.1,1947.37,3615
2023-07-28,1947.32,1963.46,1946,1959,3280
2023-07-30,1961.7,1961.7,1956.9,1957.96,256
2023-07-31,1957.94,1972.23,1952.79,1963.95,3613
2023-08-01,1963.88,1964.6,1941.29,1952.15,3609
2023-08-02,1951.66,1954.55,1933.44,1935.98,3598
2023-08-03,1936.11,1938.79,1929.75,1935.65,3595
2023-08-04,1935.89,1946.07,1930.41,1942.51,3284
2023-08-06,1942.51,1942.51,1942.51,1942.51,1
2023-08-07,1944.78,1944.78,1931.69,1936.64,3521
2023-08-08,1936.82,1937.1,1922.81,1925.56,3605
2023-08-09,1925.49,1932.23,1913.4,1916.62,3522
2023-08-10,1916.56,1929.52,1910.9,1912.35,3614
2023-08-11,1912.34,1920.83,1911.7,1913.56,3279
2023-08-13,1913.46,1915.1,1911.6,1913.69,250
2023-08-14,1913.67,1915.97,1902.7,1907.48,3583
2023-08-15,1907.53,1911.34,1896.69,1901.52,3575
2023-08-16,1901.31,1907.1,1891.2,1893.27,3587
2023-08-17,1893.17,1902.96,1884.7,1891.35,3613
2023-08-18,1891.29,1896.06,1886.8,1889.28,3286
2023-08-20,1889.28,1889.28,1889.28,1889.28,1
2023-08-22,1900.07,1904.25,1889.68,1898.45,2361
2023-08-23,1898.46,1920.13,1897.7,1917.92,3586
2023-08-24,1917.95,1923.01,1912.04,1915.7,3612
2023-08-25,1915.69,1922.25,1903.4,1914.64,3288
2023-08-27,1914.1,1915.97,1913.9,1915.02,257
2023-08-28,1915.12,1925.79,1913.1,1921.09,3588
2023-08-29,1921.21,1938.02,1914.53,1936.14,3559
2023-08-30,1936.2,1948.7,1934.7,1944.18,3149
2023-08-31,1944.15,1947.63,1938.4,1939.94,3401
2023-09-01,1939.79,1952.29,1934.61,1939.87,3296
2023-09-03,1939.87,1939.87,1939.87,1939.87,1
2023-09-04,1941.33,1946.15,1936.8,1937.58,2552
2023-09-05,1937.46,1938.89,1924.7,1926.54,3510
2023-09-06,1926.6,1929.04,1915.34,1917.03,3102
2023-09-07,1917.05,1923.36,1915.7,1920.05,3006
2023-09-08,1920.13,1929.41,1917.52,1918.95,3057
2023-09-10,1920.4,1920.41,1917.2,1918.82,256
2023-09-11,1918.91,1930.45,1918.4,1921.55,3556
2023-09-12,1921.52,1924.23,1907.87,1912.86,3571
2023-09-13,1912.83,1915.7,1906.36,1909.17,3558
2023-09-14,1909.08,1912.74,1900.5,1909.76,3618
2023-09-15,1909.78,1930.27,1909.1,1923.56,3291
2023-09-17,1925.2,1925.2,1921.9,1923.2,256
2023-09-18,1923.17,1934.44,1922.2,1934.02,3610
2023-09-19,1934.27,1937.15,1929.5,1931.33,3580
2023-09-20,1931.34,1947.34,1927.7,1929.33,3605
2023-09-21,1929.42,1930.35,1913.9,1921.3,3599
2023-09-22,1921.47,1928.85,1920.6,1925.2,3243
2023-09-24,1925.23,1927.85,1923.7,1924.68,252
2023-09-25,1924.74,1926.95,1914.5,1916.17,3555
2023-09-26,1916.1,1916.37,1898.7,1901.53,3561
2023-09-27,1901.5,1903.46,1871.8,1877.56,3579
2023-09-28,1877.46,1879.31,1857.2,1866.58,3589
2023-09-29,1866.56,1879.23,1845.9,1848.58,3273
2023-10-01,1848.46,1850.2,1845.4,1848.31,257
2023-10-02,1848.38,1848.81,1820.53,1824.92,3602
2023-10-03,1824.72,1832.91,1814.7,1823.41,3592
2023-10-04,1822.97,1829.64,1816.6,1822.63,3576
2023-10-05,1822.58,1829.04,1813.13,1821.23,3499
2023-10-06,1821.45,1834.44,1810.74,1832.19,3263
2023-10-08,1832.46,1854.3,1827.8,1848.04,260
2023-10-09,1847.88,1863.39,1844.3,1862.52,3573
2023-10-10,1862.82,1865.22,1853.39,1859.65,3580
2023-10-11,1859.83,1876.87,1858.67,1875.3,3573
2023-10-12,1875.37,1884.34,1867.8,1870.66,3589
2023-10-13,1870.59,1932.65,1870.21,1931.46,3268
2023-10-15,1932.9,1932.9,1921.07,1925.81,257
2023-10-16,1925.4,1925.94,1908.43,1919.27,3588
2023-10-17,1919.46,1931.12,1912.4,1924.63,3600
2023-10-18,1924.77,1962.41,1923.86,1950.69,3602
2023-10-19,1950.94,1979.4,1944.9,1976.65,3612
2023-10-20,1977,1997.03,1971.4,1981.2,3288
2023-10-22,1972.35,1978.28,1969.5,1971.45,253
2023-10-23,1970.62,1982.7,1964.52,1973.52,3592
2023-10-24,1973.59,1980.45,1953.9,1972.79,3599
2023-10-25,1972.82,1986.62,1963.41,1982.91,3615
2023-10-26,1982.93,1993.2,1972.1,1984.33,3598
2023-10-27,1984.24,2009.09,1976.69,2005.92,3305
2023-10-29,2008.1,2008.11,1997.66,2002.72,270
2023-10-30,2002.49,2006.6,1990.91,1995.41,3617
2023-10-31,1995.01,2007.14,1979.94,1983.63,3607
2023-11-01,1983.38,1991.82,1970.08,1985.02,3615
2023-11-02,1984.88,1990.87,1978.9,1984.93,3622
2023-11-03,1985.14,2003.9,1982.5,1992.34,3286
2023-11-05,1993,1993,1987.09,1988.39,133
2023-11-06,1988.6,1993.01,1975,1976.66,3605
2023-11-07,1976.51,1976.89,1956.61,1968.84,3637
2023-11-08,1968.96,1970.89,1946.8,1950.77,3607
2023-11-09,1950.82,1965.54,1944.6,1959.08,3617
2023-11-10,1959.4,1960.73,1933,1937.43,3470
2023-11-12,1938.03,1942.99,1937.06,1940.2,147
2023-11-13,1940.04,1948.91,1932.29,1946.34,3631
2023-11-14,1946.6,1969.76,1943.1,1962.46,3603
2023-11-15,1962.16,1974.4,1955.81,1960.27,3602
2023-11-16,1960.22,1987.7,1956.4,1982.32,3625
2023-11-17,1982.18,1993.27,1978,1980.55,3431
2023-11-19,1981,1981,1974.24,1974.24,135
2023-11-20,1975.73,1984.85,1965.55,1981.27,3613
2023-11-21,1981.25,2007.1,1980.3,1999.26,3610
2023-11-22,1999.2,2006.09,1986.95,1990.18,3608
2023-11-23,1990.08,1998.41,1989.3,1993.98,3244
2023-11-24,1994.07,2003.2,1991.1,2001.97,2938
2023-11-26,2002.8,2011.1,2000.1,2002.26,138
2023-11-27,2002.34,2017.57,2001.85,2015.33,3607
2023-11-28,2015.29,2044.48,2011.79,2044.48,3601
2023-11-29,2044.41,2051.74,2035.88,2044.51,3593
2023-11-30,2044.53,2046.93,2032.24,2040.04,3599
2023-12-01,2040.04,2074.95,2033.94,2071.93,3438
2023-12-03,2071.95,2132.49,2069.7,2116.24,98
2023-12-04,2120.04,2120.04,2020.9,2033.85,3598
2023-12-05,2033.79,2040.92,2009.71,2018.89,3595
2023-12-06,2018.2,2035.26,2018.2,2027.07,3612
2023-12-07,2026.98,2039.66,2020.34,2028.05,3604
2023-12-08,2028.3,2033.91,1994.71,2004.29,3421
2023-12-10,2004.25,2007.39,2003.6,2007.08,130
2023-12-11,2007.14,2007.62,1975.4,1982.86,3622
2023-12-12,1982.95,1994.96,1977.16,1982.46,3597
2023-12-13,1982.25,2032.97,1973.01,2032.97,3597
2023-12-14,2032.52,2047.55,2028.05,2035.65,3591
2023-12-15,2035.96,2044.42,2015.96,2019.45,3426
2023-12-17,2019.59,2021.19,2015.3,2017.72,139
2023-12-18,2017.66,2033.49,2015.4,2027.61,3618
2023-12-19,2027.48,2046.82,2021.1,2040.78,3616
2023-12-20,2040.8,2043.29,2027.54,2032.08,3595
2023-12-21,2032.01,2054.79,2031.9,2052.21,3599
2023-12-22,2052.98,2070.2,2046.9,2052.74,3455
2023-12-24,2054.71,2054.71,2054.71,2054.71,1
2023-12-25,2053.41,2057.6,2053.2,2054.97,166
2023-12-26,2054.69,2068.91,2052.9,2066.05,3650
2023-12-27,2066.36,2083.99,2061.65,2079.26,3618
2023-12-28,2079.31,2088.31,2064.6,2066.9,3608
2023-12-29,2066.69,2074.51,2058.22,2062.66,3460
2023-12-31,2065.21,2065.21,2065.21,2065.21,1
